SMC0531  0.04  0.300  8.55      1  1 11 48 -71 25 01 15.89  0.12 BS150
SMC0533  0.03  0.375 >9.00      3  1 13 59 -71 45 11 16.59  0.12 B151
SMC0534  0.03  0.425  8.20      2  1 17 29 -73 34 09 14.81  0.12 HW75
SMC0547  0.05  0.475  7.60      2  0 27 57 -74 00 05 15.62  0.15 HW2
SMC0549  0.01  0.263  9.10      1  0 29 22 -73 00 00 17.27  0.13 H86-6
SMC0550  0.03  0.650  8.00      3  0 29 54 -73 42 03 14.94  0.13 HW3
SMC0552  0.03  0.313  8.65      1  0 30 04 -73 20 35 15.31  0.12 H86-2
SMC0555  0.06  0.350  8.80      2  0 35 02 -73 02 14 17.44  0.11 BS9
SMC0557  0.05  0.338  8.80      1  0 36 50 -73 04 16 16.02  0.11 H86-36
SMC0558  0.06  0.287  8.95      1  0 40 15 -72 46 02 15.99  0.12 BS248
SMC0562  0.01  0.325  8.90      1  0 45 22 -74 01 21 15.64  0.12 BS29
SMC0565  0.08  0.275  8.20      2  0 51 30 -73 20 08 13.35  0.11 BS252
SMC0569  0.05  0.325  8.90      2  0 53 32 -73 21 03 15.19  0.12 BS67
SMC0570  0.07  0.363  7.80      3  0 53 36 -72 38 30 14.15  0.11 BS257
SMC0571  0.08  0.650  8.80      1  0 56 04 -74 02 42 15.57  0.13 BS79
SMC0572  0.15  0.350  7.00      3  0 57 06 -72 32 44 14.35  0.11 BS83
SMC0574  0.08  0.375  8.50      2  0 57 48 -72 32 22 15.91  0.11 BS87
SMC0575  0.07  0.287  8.10      1  0 57 59 -72 14 04 14.18  0.12 BS267
SMC0579  0.03  0.500  8.50      1  1 03 39 -71 46 40 16.08  0.12 HW45
SMC0581  0.03  0.463  7.90      2  1 05 04 -71 10 28 14.92  0.13 B126
SMC0587  0.05  0.500  8.30      1  1 13 04 -71 32 11 16.71  0.11 BS155
SMC0588  0.01  0.425  8.60      1  1 13 18 -71 33 28 16.16  0.11 BS156
SMC0589  0.03  0.388  8.70      1  1 13 55 -71 27 52 16.22  0.12 BS158
SMC0590  0.01  0.238  8.70      1  1 13 60 -72 08 35 17.64  0.12 BS277
SMC0591  0.01  0.550  8.30      2  1 14 05 -72 51 18 14.40  0.12 B148
SMC0592  0.01  0.487  8.75      1  1 14 47 -72 21 51 13.42  0.11 BS163
SMC0593  0.01  0.400  7.90      3  1 14 45 -73 22 54 13.94  0.12 BS165
SMC0594  0.05  0.575  8.10      1  1 14 52 -73 07 04 13.60  0.12 B147
SMC0641  0.07  0.287  8.30      1  0 58 37 -72 13 27 14.33  0.12 BS271
SMC0642  0.01  0.325  8.00      1  0 58 37 -72 14 02 14.16  0.12 BS272
SMC0647  0.02  0.263  8.40      1  1 00 58 -71 35 30 14.29  0.12 SMC-N71,L61-372,SMC-DEM109,MA1234
SMC0650  0.02  0.225  8.40      1  1 01 31 -71 50 47 14.75  0.12 SMC-N72
SMC0653  0.05  0.425  7.80      1  1 02 55 -72 24 47 13.23  0.10 B114
SMC0654  0.05  0.325  7.50      2  1 03 07 -72 06 26 13.27  0.11 SMC-N76B,SMC-DEM120,MA1361
SMC0658  0.20  0.175  7.70      3  1 05 05 -71 59 43 14.21  0.11 SMC-N78B
SMC0659  0.10  0.238  7.20      2  1 05 08 -71 59 46 13.27  0.11 MA1520
SMC0678  0.12  0.200  7.70      3  1 14 47 -73 21 04 13.64  0.12 BS166
SMC0681  0.12  0.300  7.80      2  0 42 21 -73 44 08 14.12  0.12 HW16
